id_partida,regiao,id_players,name_players,pick,win,win_rate,modo,mapa,data_adicao,player_tag,player_name,id_time,nome_time,tipo
20260811T012330_Pinball Dreams_#RP0UL9QUG_#LJ2GUU980_#PP88RGCY_#9YYUPGJ2V_#8UL0U08V_#PL0GRVJRJ_GRIFF_EL PRIMO_FINX_GIGI_MAX_SURGE,NA,#RP0UL9QUG;#LJ2GUU980;#PP88RGCY;#9YYUPGJ2V;#8UL0U08V;#PL0GRVJRJ,JuiceBox 🌧️;Mortos;Haerin⋆˙⟡;Yatagarasu 🦅;winq ˖᯽ ݁˖;𑣲Alluka,SURGE,1,100.0%,brawlBall,Pinball Dreams,10/08/2026 22:23:30,#PL0GRVJRJ,𑣲Alluka,UTP,UTOPIA,scrim
20260811T011812_Dueling Beetles_#RP0UL9QUG_#LJ2GUU980_#PP88RGCY_#PL0GRVJRJ_#9YYUPGJ2V_#8UL0U08V_MINA_ROSA_FINX_SURGE_TRUNK_GRAY,NA,#RP0UL9QUG;#LJ2GUU980;#PP88RGCY;#PL0GRVJRJ;#9YYUPGJ2V;#8UL0U08V,JuiceBox 🌧️;Mortos;Haerin⋆˙⟡;𑣲Alluka;Yatagarasu 🦅;winq ˖᯽ ݁˖,MINA,0,0.0%,hotZone,Dueling Beetles,10/08/2026 22:18:12,#RP0UL9QUG,JuiceBox 🌧️,OPONENTE_T0,DESCONHECIDO T0,scrim
20260811T011812_Dueling Beetles_#RP0UL9QUG_#LJ2GUU980_#PP88RGCY_#PL0GRVJRJ_#9YYUPGJ2V_#8UL0U08V_MINA_ROSA_FINX_SURGE_TRUNK_GRAY,NA,#RP0UL9QUG;#LJ2GUU980;#PP88RGCY;#PL0GRVJRJ;#9YYUPGJ2V;#8UL0U08V,JuiceBox 🌧️;Mortos;Haerin⋆˙⟡;𑣲Alluka;Yatagarasu 🦅;winq ˖᯽ ݁˖,ROSA,0,0.0%,hotZone,Dueling Beetles,10/08/2026 22:18:12,#LJ2GUU980,Mortos,OPONENTE_T0,DESCONHECIDO T0,scrim
20260811T011812_Dueling Beetles_#RP0UL9QUG_#LJ2GUU980_#PP88RGCY_#PL0GRVJRJ_#9YYUPGJ2V_#8UL0U08V_MINA_ROSA_FINX_SURGE_TRUNK_GRAY,NA,#RP0UL9QUG;#LJ2GUU980;#PP88RGCY;#PL0GRVJRJ;#9YYUPGJ2V;#8UL0U08V,JuiceBox 🌧️;Mortos;Haerin⋆˙⟡;𑣲Alluka;Yatagarasu 🦅;winq ˖᯽ ݁˖,FINX,0,0.0%,hotZone,Dueling Beetles,10/08/2026 22:18:12,#PP88RGCY,Haerin⋆˙⟡,OPONENTE_T0,DESCONHECIDO T0,scrim
20260811T011812_Dueling Beetles_#RP0UL9QUG_#LJ2GUU980_#PP88RGCY_#PL0GRVJRJ_#9YYUPGJ2V_#8UL0U08V_MINA_ROSA_FINX_SURGE_TRUNK_GRAY,NA,#RP0UL9QUG;#LJ2GUU980;#PP88RGCY;#PL0GRVJRJ;#9YYUPGJ2V;#8UL0U08V,JuiceBox 🌧️;Mortos;Haerin⋆˙⟡;𑣲Alluka;Yatagarasu 🦅;winq ˖᯽ ݁˖,SURGE,1,100.0%,hotZone,Dueling Beetles,10/08/2026 22:18:12,#PL0GRVJRJ,𑣲Alluka,UTP,UTOPIA,scrim
20260811T011812_Dueling Beetles_#RP0UL9QUG_#LJ2GUU980_#PP88RGCY_#PL0GRVJRJ_#9YYUPGJ2V_#8UL0U08V_MINA_ROSA_FINX_SURGE_TRUNK_GRAY,NA,#RP0UL9QUG;#LJ2GUU980;#PP88RGCY;#PL0GRVJRJ;#9YYUPGJ2V;#8UL0U08V,JuiceBox 🌧️;Mortos;Haerin⋆˙⟡;𑣲Alluka;Yatagarasu 🦅;winq ˖᯽ ݁˖,TRUNK,1,100.0%,hotZone,Dueling Beetles,10/08/2026 22:18:12,#9YYUPGJ2V,Yatagarasu 🦅,UTP,UTOPIA,scrim
20260811T011812_Dueling Beetles_#RP0UL9QUG_#LJ2GUU980_#PP88RGCY_#PL0GRVJRJ_#9YYUPGJ2V_#8UL0U08V_MINA_ROSA_FINX_SURGE_TRUNK_GRAY,NA,#RP0UL9QUG;#LJ2GUU980;#PP88RGCY;#PL0GRVJRJ;#9YYUPGJ2V;#8UL0U08V,JuiceBox 🌧️;Mortos;Haerin⋆˙⟡;𑣲Alluka;Yatagarasu 🦅;winq ˖᯽ ݁˖,GRAY,1,100.0%,hotZone,Dueling Beetles,10/08/2026 22:18:12,#8UL0U08V,winq ˖᯽ ݁˖,UTP,UTOPIA,scrim
20260811T011622_Dueling Beetles_#RP0UL9QUG_#LJ2GUU980_#PP88RGCY_#PL0GRVJRJ_#9YYUPGJ2V_#8UL0U08V_MINA_ROSA_FINX_SURGE_TRUNK_GRAY,NA,#RP0UL9QUG;#LJ2GUU980;#PP88RGCY;#PL0GRVJRJ;#9YYUPGJ2V;#8UL0U08V,JuiceBox 🌧️;Mortos;Haerin⋆˙⟡;𑣲Alluka;Yatagarasu 🦅;winq ˖᯽ ݁˖,MINA,0,0.0%,hotZone,Dueling Beetles,10/08/2026 22:16:22,#RP0UL9QUG,JuiceBox 🌧️,OPONENTE_T0,DESCONHECIDO T0,scrim
20260811T011622_Dueling Beetles_#RP0UL9QUG_#LJ2GUU980_#PP88RGCY_#PL0GRVJRJ_#9YYUPGJ2V_#8UL0U08V_MINA_ROSA_FINX_SURGE_TRUNK_GRAY,NA,#RP0UL9QUG;#LJ2GUU980;#PP88RGCY;#PL0GRVJRJ;#9YYUPGJ2V;#8UL0U08V,JuiceBox 🌧️;Mortos;Haerin⋆˙⟡;𑣲Alluka;Yatagarasu 🦅;winq ˖᯽ ݁˖,ROSA,0,0.0%,hotZone,Dueling Beetles,10/08/2026 22:16:22,#LJ2GUU980,Mortos,OPONENTE_T0,DESCONHECIDO T0,scrim
20260811T011622_Dueling Beetles_#RP0UL9QUG_#LJ2GUU980_#PP88RGCY_#PL0GRVJRJ_#9YYUPGJ2V_#8UL0U08V_MINA_ROSA_FINX_SURGE_TRUNK_GRAY,NA,#RP0UL9QUG;#LJ2GUU980;#PP88RGCY;#PL0GRVJRJ;#9YYUPGJ2V;#8UL0U08V,JuiceBox 🌧️;Mortos;Haerin⋆˙⟡;𑣲Alluka;Yatagarasu 🦅;winq ˖᯽ ݁˖,FINX,0,0.0%,hotZone,Dueling Beetles,10/08/2026 22:16:22,#PP88RGCY,Haerin⋆˙⟡,OPONENTE_T0,DESCONHECIDO T0,scrim
20260811T011622_Dueling Beetles_#RP0UL9QUG_#LJ2GUU980_#PP88RGCY_#PL0GRVJRJ_#9YYUPGJ2V_#8UL0U08V_MINA_ROSA_FINX_SURGE_TRUNK_GRAY,NA,#RP0UL9QUG;#LJ2GUU980;#PP88RGCY;#PL0GRVJRJ;#9YYUPGJ2V;#8UL0U08V,JuiceBox 🌧️;Mortos;Haerin⋆˙⟡;𑣲Alluka;Yatagarasu 🦅;winq ˖᯽ ݁˖,SURGE,1,100.0%,hotZone,Dueling Beetles,10/08/2026 22:16:22,#PL0GRVJRJ,𑣲Alluka,UTP,UTOPIA,scrim
20260811T011622_Dueling Beetles_#RP0UL9QUG_#LJ2GUU980_#PP88RGCY_#PL0GRVJRJ_#9YYUPGJ2V_#8UL0U08V_MINA_ROSA_FINX_SURGE_TRUNK_GRAY,NA,#RP0UL9QUG;#LJ2GUU980;#PP88RGCY;#PL0GRVJRJ;#9YYUPGJ2V;#8UL0U08V,JuiceBox 🌧️;Mortos;Haerin⋆˙⟡;𑣲Alluka;Yatagarasu 🦅;winq ˖᯽ ݁˖,TRUNK,1,100.0%,hotZone,Dueling Beetles,10/08/2026 22:16:22,#9YYUPGJ2V,Yatagarasu 🦅,UTP,UTOPIA,scrim
20260811T011622_Dueling Beetles_#RP0UL9QUG_#LJ2GUU980_#PP88RGCY_#PL0GRVJRJ_#9YYUPGJ2V_#8UL0U08V_MINA_ROSA_FINX_SURGE_TRUNK_GRAY,NA,#RP0UL9QUG;#LJ2GUU980;#PP88RGCY;#PL0GRVJRJ;#9YYUPGJ2V;#8UL0U08V,JuiceBox 🌧️;Mortos;Haerin⋆˙⟡;𑣲Alluka;Yatagarasu 🦅;winq ˖᯽ ݁˖,GRAY,1,100.0%,hotZone,Dueling Beetles,10/08/2026 22:16:22,#8UL0U08V,winq ˖᯽ ݁˖,UTP,UTOPIA,scrim
20260811T010905_Dueling Beetles_#RP0UL9QUG_#LJ2GUU980_#PP88RGCY_#PL0GRVJRJ_#9YYUPGJ2V_#8UL0U08V_GRIFF_EMZ_GRAY_MAX_MAISIE_JESSIE,NA,#RP0UL9QUG;#LJ2GUU980;#PP88RGCY;#PL0GRVJRJ;#9YYUPGJ2V;#8UL0U08V,JuiceBox 🌧️;Mortos;Haerin⋆˙⟡;𑣲Alluka;Yatagarasu 🦅;winq ˖᯽ ݁˖,GRIFF,1,100.0%,hotZone,Dueling Beetles,10/08/2026 22:09:05,#RP0UL9QUG,JuiceBox 🌧️,OPONENTE_T0,DESCONHECIDO T0,scrim
20260811T010905_Dueling Beetles_#RP0UL9QUG_#LJ2GUU980_#PP88RGCY_#PL0GRVJRJ_#9YYUPGJ2V_#8UL0U08V_GRIFF_EMZ_GRAY_MAX_MAISIE_JESSIE,NA,#RP0UL9QUG;#LJ2GUU980;#PP88RGCY;#PL0GRVJRJ;#9YYUPGJ2V;#8UL0U08V,JuiceBox 🌧️;Mortos;Haerin⋆˙⟡;𑣲Alluka;Yatagarasu 🦅;winq ˖᯽ ݁˖,EMZ,1,100.0%,hotZone,Dueling Beetles,10/08/2026 22:09:05,#LJ2GUU980,Mortos,OPONENTE_T0,DESCONHECIDO T0,scrim
20260811T010905_Dueling Beetles_#RP0UL9QUG_#LJ2GUU980_#PP88RGCY_#PL0GRVJRJ_#9YYUPGJ2V_#8UL0U08V_GRIFF_EMZ_GRAY_MAX_MAISIE_JESSIE,NA,#RP0UL9QUG;#LJ2GUU980;#PP88RGCY;#PL0GRVJRJ;#9YYUPGJ2V;#8UL0U08V,JuiceBox 🌧️;Mortos;Haerin⋆˙⟡;𑣲Alluka;Yatagarasu 🦅;winq ˖᯽ ݁˖,GRAY,1,100.0%,hotZone,Dueling Beetles,10/08/2026 22:09:05,#PP88RGCY,Haerin⋆˙⟡,OPONENTE_T0,DESCONHECIDO T0,scrim
20260811T010905_Dueling Beetles_#RP0UL9QUG_#LJ2GUU980_#PP88RGCY_#PL0GRVJRJ_#9YYUPGJ2V_#8UL0U08V_GRIFF_EMZ_GRAY_MAX_MAISIE_JESSIE,NA,#RP0UL9QUG;#LJ2GUU980;#PP88RGCY;#PL0GRVJRJ;#9YYUPGJ2V;#8UL0U08V,JuiceBox 🌧️;Mortos;Haerin⋆˙⟡;𑣲Alluka;Yatagarasu 🦅;winq ˖᯽ ݁˖,MAX,0,0.0%,hotZone,Dueling Beetles,10/08/2026 22:09:05,#PL0GRVJRJ,𑣲Alluka,UTP,UTOPIA,scrim
20260811T010905_Dueling Beetles_#RP0UL9QUG_#LJ2GUU980_#PP88RGCY_#PL0GRVJRJ_#9YYUPGJ2V_#8UL0U08V_GRIFF_EMZ_GRAY_MAX_MAISIE_JESSIE,NA,#RP0UL9QUG;#LJ2GUU980;#PP88RGCY;#PL0GRVJRJ;#9YYUPGJ2V;#8UL0U08V,JuiceBox 🌧️;Mortos;Haerin⋆˙⟡;𑣲Alluka;Yatagarasu 🦅;winq ˖᯽ ݁˖,MAISIE,0,0.0%,hotZone,Dueling Beetles,10/08/2026 22:09:05,#9YYUPGJ2V,Yatagarasu 🦅,UTP,UTOPIA,scrim
20260811T010905_Dueling Beetles_#RP0UL9QUG_#LJ2GUU980_#PP88RGCY_#PL0GRVJRJ_#9YYUPGJ2V_#8UL0U08V_GRIFF_EMZ_GRAY_MAX_MAISIE_JESSIE,NA,#RP0UL9QUG;#LJ2GUU980;#PP88RGCY;#PL0GRVJRJ;#9YYUPGJ2V;#8UL0U08V,JuiceBox 🌧️;Mortos;Haerin⋆˙⟡;𑣲Alluka;Yatagarasu 🦅;winq ˖᯽ ݁˖,JESSIE,0,0.0%,hotZone,Dueling Beetles,10/08/2026 22:09:05,#8UL0U08V,winq ˖᯽ ݁˖,UTP,UTOPIA,scrim
20260811T030900_Deathcap Trap_#R80QRP0G_#LPVPRQJJ_#88QGGY8UY_#2C9CU829Q_#P0LV2PG28_#2PGJCVG8R_GIGI_8-BIT_STU_LEON_RICO_MAX,NA,#R80QRP0G;#LPVPRQJJ;#88QGGY8UY;#2C9CU829Q;#P0LV2PG28;#2PGJCVG8R,squeezy?;2026|1+1=2;Bot 4;Kk_天;code SANS;Rankod,GIGI,0,0.0%,gemGrab,Deathcap Trap,11/08/2026 00:09:00,#R80QRP0G,squeezy?,PFZ,PFZ,tournament
20260811T030900_Deathcap Trap_#R80QRP0G_#LPVPRQJJ_#88QGGY8UY_#2C9CU829Q_#P0LV2PG28_#2PGJCVG8R_GIGI_8-BIT_STU_LEON_RICO_MAX,NA,#R80QRP0G;#LPVPRQJJ;#88QGGY8UY;#2C9CU829Q;#P0LV2PG28;#2PGJCVG8R,squeezy?;2026|1+1=2;Bot 4;Kk_天;code SANS;Rankod,8-BIT,0,0.0%,gemGrab,Deathcap Trap,11/08/2026 00:09:00,#LPVPRQJJ,2026|1+1=2,PFZ,PFZ,tournament
20260811T030900_Deathcap Trap_#R80QRP0G_#LPVPRQJJ_#88QGGY8UY_#2C9CU829Q_#P0LV2PG28_#2PGJCVG8R_GIGI_8-BIT_STU_LEON_RICO_MAX,NA,#R80QRP0G;#LPVPRQJJ;#88QGGY8UY;#2C9CU829Q;#P0LV2PG28;#2PGJCVG8R,squeezy?;2026|1+1=2;Bot 4;Kk_天;code SANS;Rankod,STU,0,0.0%,gemGrab,Deathcap Trap,11/08/2026 00:09:00,#88QGGY8UY,Bot 4,PFZ,PFZ,tournament
20260811T030900_Deathcap Trap_#R80QRP0G_#LPVPRQJJ_#88QGGY8UY_#2C9CU829Q_#P0LV2PG28_#2PGJCVG8R_GIGI_8-BIT_STU_LEON_RICO_MAX,NA,#R80QRP0G;#LPVPRQJJ;#88QGGY8UY;#2C9CU829Q;#P0LV2PG28;#2PGJCVG8R,squeezy?;2026|1+1=2;Bot 4;Kk_天;code SANS;Rankod,LEON,1,100.0%,gemGrab,Deathcap Trap,11/08/2026 00:09:00,#2C9CU829Q,Kk_天,OPONENTE_T1,DESCONHECIDO T1,tournament
20260811T030900_Deathcap Trap_#R80QRP0G_#LPVPRQJJ_#88QGGY8UY_#2C9CU829Q_#P0LV2PG28_#2PGJCVG8R_GIGI_8-BIT_STU_LEON_RICO_MAX,NA,#R80QRP0G;#LPVPRQJJ;#88QGGY8UY;#2C9CU829Q;#P0LV2PG28;#2PGJCVG8R,squeezy?;2026|1+1=2;Bot 4;Kk_天;code SANS;Rankod,RICO,1,100.0%,gemGrab,Deathcap Trap,11/08/2026 00:09:00,#P0LV2PG28,code SANS,OPONENTE_T1,DESCONHECIDO T1,tournament
20260811T030900_Deathcap Trap_#R80QRP0G_#LPVPRQJJ_#88QGGY8UY_#2C9CU829Q_#P0LV2PG28_#2PGJCVG8R_GIGI_8-BIT_STU_LEON_RICO_MAX,NA,#R80QRP0G;#LPVPRQJJ;#88QGGY8UY;#2C9CU829Q;#P0LV2PG28;#2PGJCVG8R,squeezy?;2026|1+1=2;Bot 4;Kk_天;code SANS;Rankod,MAX,1,100.0%,gemGrab,Deathcap Trap,11/08/2026 00:09:00,#2PGJCVG8R,Rankod,OPONENTE_T1,DESCONHECIDO T1,tournament
20260811T030645_Deathcap Trap_#R80QRP0G_#LPVPRQJJ_#88QGGY8UY_#2C9CU829Q_#P0LV2PG28_#2PGJCVG8R_GIGI_8-BIT_STU_LEON_RICO_MAX,NA,#R80QRP0G;#LPVPRQJJ;#88QGGY8UY;#2C9CU829Q;#P0LV2PG28;#2PGJCVG8R,squeezy?;2026|1+1=2;Bot 4;Kk_天;code SANS;Rankod,GIGI,0,0.0%,gemGrab,Deathcap Trap,11/08/2026 00:06:45,#R80QRP0G,squeezy?,PFZ,PFZ,tournament
20260811T030645_Deathcap Trap_#R80QRP0G_#LPVPRQJJ_#88QGGY8UY_#2C9CU829Q_#P0LV2PG28_#2PGJCVG8R_GIGI_8-BIT_STU_LEON_RICO_MAX,NA,#R80QRP0G;#LPVPRQJJ;#88QGGY8UY;#2C9CU829Q;#P0LV2PG28;#2PGJCVG8R,squeezy?;2026|1+1=2;Bot 4;Kk_天;code SANS;Rankod,8-BIT,0,0.0%,gemGrab,Deathcap Trap,11/08/2026 00:06:45,#LPVPRQJJ,2026|1+1=2,PFZ,PFZ,tournament
20260811T030645_Deathcap Trap_#R80QRP0G_#LPVPRQJJ_#88QGGY8UY_#2C9CU829Q_#P0LV2PG28_#2PGJCVG8R_GIGI_8-BIT_STU_LEON_RICO_MAX,NA,#R80QRP0G;#LPVPRQJJ;#88QGGY8UY;#2C9CU829Q;#P0LV2PG28;#2PGJCVG8R,squeezy?;2026|1+1=2;Bot 4;Kk_天;code SANS;Rankod,STU,0,0.0%,gemGrab,Deathcap Trap,11/08/2026 00:06:45,#88QGGY8UY,Bot 4,PFZ,PFZ,tournament
20260811T030645_Deathcap Trap_#R80QRP0G_#LPVPRQJJ_#88QGGY8UY_#2C9CU829Q_#P0LV2PG28_#2PGJCVG8R_GIGI_8-BIT_STU_LEON_RICO_MAX,NA,#R80QRP0G;#LPVPRQJJ;#88QGGY8UY;#2C9CU829Q;#P0LV2PG28;#2PGJCVG8R,squeezy?;2026|1+1=2;Bot 4;Kk_天;code SANS;Rankod,LEON,1,100.0%,gemGrab,Deathcap Trap,11/08/2026 00:06:45,#2C9CU829Q,Kk_天,OPONENTE_T1,DESCONHECIDO T1,tournament
20260811T030645_Deathcap Trap_#R80QRP0G_#LPVPRQJJ_#88QGGY8UY_#2C9CU829Q_#P0LV2PG28_#2PGJCVG8R_GIGI_8-BIT_STU_LEON_RICO_MAX,NA,#R80QRP0G;#LPVPRQJJ;#88QGGY8UY;#2C9CU829Q;#P0LV2PG28;#2PGJCVG8R,squeezy?;2026|1+1=2;Bot 4;Kk_天;code SANS;Rankod,RICO,1,100.0%,gemGrab,Deathcap Trap,11/08/2026 00:06:45,#P0LV2PG28,code SANS,OPONENTE_T1,DESCONHECIDO T1,tournament
20260811T030645_Deathcap Trap_#R80QRP0G_#LPVPRQJJ_#88QGGY8UY_#2C9CU829Q_#P0LV2PG28_#2PGJCVG8R_GIGI_8-BIT_STU_LEON_RICO_MAX,NA,#R80QRP0G;#LPVPRQJJ;#88QGGY8UY;#2C9CU829Q;#P0LV2PG28;#2PGJCVG8R,squeezy?;2026|1+1=2;Bot 4;Kk_天;code SANS;Rankod,MAX,1,100.0%,gemGrab,Deathcap Trap,11/08/2026 00:06:45,#2PGJCVG8R,Rankod,OPONENTE_T1,DESCONHECIDO T1,tournament
20260811T030438_Deathcap Trap_#R80QRP0G_#LPVPRQJJ_#88QGGY8UY_#2C9CU829Q_#P0LV2PG28_#2PGJCVG8R_GIGI_8-BIT_STU_LEON_RICO_MAX,NA,#R80QRP0G;#LPVPRQJJ;#88QGGY8UY;#2C9CU829Q;#P0LV2PG28;#2PGJCVG8R,squeezy?;2026|1+1=2;Bot 4;Kk_天;code SANS;Rankod,GIGI,1,100.0%,gemGrab,Deathcap Trap,11/08/2026 00:04:38,#R80QRP0G,squeezy?,PFZ,PFZ,tournament
20260811T030438_Deathcap Trap_#R80QRP0G_#LPVPRQJJ_#88QGGY8UY_#2C9CU829Q_#P0LV2PG28_#2PGJCVG8R_GIGI_8-BIT_STU_LEON_RICO_MAX,NA,#R80QRP0G;#LPVPRQJJ;#88QGGY8UY;#2C9CU829Q;#P0LV2PG28;#2PGJCVG8R,squeezy?;2026|1+1=2;Bot 4;Kk_天;code SANS;Rankod,8-BIT,1,100.0%,gemGrab,Deathcap Trap,11/08/2026 00:04:38,#LPVPRQJJ,2026|1+1=2,PFZ,PFZ,tournament
20260811T030438_Deathcap Trap_#R80QRP0G_#LPVPRQJJ_#88QGGY8UY_#2C9CU829Q_#P0LV2PG28_#2PGJCVG8R_GIGI_8-BIT_STU_LEON_RICO_MAX,NA,#R80QRP0G;#LPVPRQJJ;#88QGGY8UY;#2C9CU829Q;#P0LV2PG28;#2PGJCVG8R,squeezy?;2026|1+1=2;Bot 4;Kk_天;code SANS;Rankod,STU,1,100.0%,gemGrab,Deathcap Trap,11/08/2026 00:04:38,#88QGGY8UY,Bot 4,PFZ,PFZ,tournament
20260811T030438_Deathcap Trap_#R80QRP0G_#LPVPRQJJ_#88QGGY8UY_#2C9CU829Q_#P0LV2PG28_#2PGJCVG8R_GIGI_8-BIT_STU_LEON_RICO_MAX,NA,#R80QRP0G;#LPVPRQJJ;#88QGGY8UY;#2C9CU829Q;#P0LV2PG28;#2PGJCVG8R,squeezy?;2026|1+1=2;Bot 4;Kk_天;code SANS;Rankod,LEON,0,0.0%,gemGrab,Deathcap Trap,11/08/2026 00:04:38,#2C9CU829Q,Kk_天,OPONENTE_T1,DESCONHECIDO T1,tournament
20260811T030438_Deathcap Trap_#R80QRP0G_#LPVPRQJJ_#88QGGY8UY_#2C9CU829Q_#P0LV2PG28_#2PGJCVG8R_GIGI_8-BIT_STU_LEON_RICO_MAX,NA,#R80QRP0G;#LPVPRQJJ;#88QGGY8UY;#2C9CU829Q;#P0LV2PG28;#2PGJCVG8R,squeezy?;2026|1+1=2;Bot 4;Kk_天;code SANS;Rankod,RICO,0,0.0%,gemGrab,Deathcap Trap,11/08/2026 00:04:38,#P0LV2PG28,code SANS,OPONENTE_T1,DESCONHECIDO T1,tournament
20260811T030438_Deathcap Trap_#R80QRP0G_#LPVPRQJJ_#88QGGY8UY_#2C9CU829Q_#P0LV2PG28_#2PGJCVG8R_GIGI_8-BIT_STU_LEON_RICO_MAX,NA,#R80QRP0G;#LPVPRQJJ;#88QGGY8UY;#2C9CU829Q;#P0LV2PG28;#2PGJCVG8R,squeezy?;2026|1+1=2;Bot 4;Kk_天;code SANS;Rankod,MAX,0,0.0%,gemGrab,Deathcap Trap,11/08/2026 00:04:38,#2PGJCVG8R,Rankod,OPONENTE_T1,DESCONHECIDO T1,tournament
20260811T025935_Triple Dribble_#Y0UU08028_#PQVG9QYP0_#Q2QU92U99_#R80QRP0G_#2C9CU829Q_#LPVPRQJJ_MORTIS_STU_MAX_RUFFS_SPIKE_LUMI,NA,#Y0UU08028;#PQVG9QYP0;#Q2QU92U99;#R80QRP0G;#2C9CU829Q;#LPVPRQJJ,Absolotl Cinema;candy ˚☽˚.⋆;Zecqual;squeezy?;Kk_天;2026|1+1=2,MORTIS,0,0.0%,brawlBall,Triple Dribble,10/08/2026 23:59:35,#Y0UU08028,Absolotl Cinema,OPONENTE_T0,DESCONHECIDO T0,tournament
20260811T025935_Triple Dribble_#Y0UU08028_#PQVG9QYP0_#Q2QU92U99_#R80QRP0G_#2C9CU829Q_#LPVPRQJJ_MORTIS_STU_MAX_RUFFS_SPIKE_LUMI,NA,#Y0UU08028;#PQVG9QYP0;#Q2QU92U99;#R80QRP0G;#2C9CU829Q;#LPVPRQJJ,Absolotl Cinema;candy ˚☽˚.⋆;Zecqual;squeezy?;Kk_天;2026|1+1=2,STU,0,0.0%,brawlBall,Triple Dribble,10/08/2026 23:59:35,#PQVG9QYP0,candy ˚☽˚.⋆,OPONENTE_T0,DESCONHECIDO T0,tournament
20260811T025935_Triple Dribble_#Y0UU08028_#PQVG9QYP0_#Q2QU92U99_#R80QRP0G_#2C9CU829Q_#LPVPRQJJ_MORTIS_STU_MAX_RUFFS_SPIKE_LUMI,NA,#Y0UU08028;#PQVG9QYP0;#Q2QU92U99;#R80QRP0G;#2C9CU829Q;#LPVPRQJJ,Absolotl Cinema;candy ˚☽˚.⋆;Zecqual;squeezy?;Kk_天;2026|1+1=2,MAX,0,0.0%,brawlBall,Triple Dribble,10/08/2026 23:59:35,#Q2QU92U99,Zecqual,OPONENTE_T0,DESCONHECIDO T0,tournament
20260811T025935_Triple Dribble_#Y0UU08028_#PQVG9QYP0_#Q2QU92U99_#R80QRP0G_#2C9CU829Q_#LPVPRQJJ_MORTIS_STU_MAX_RUFFS_SPIKE_LUMI,NA,#Y0UU08028;#PQVG9QYP0;#Q2QU92U99;#R80QRP0G;#2C9CU829Q;#LPVPRQJJ,Absolotl Cinema;candy ˚☽˚.⋆;Zecqual;squeezy?;Kk_天;2026|1+1=2,RUFFS,1,100.0%,brawlBall,Triple Dribble,10/08/2026 23:59:35,#R80QRP0G,squeezy?,PFZ,PFZ,tournament
20260811T025935_Triple Dribble_#Y0UU08028_#PQVG9QYP0_#Q2QU92U99_#R80QRP0G_#2C9CU829Q_#LPVPRQJJ_MORTIS_STU_MAX_RUFFS_SPIKE_LUMI,NA,#Y0UU08028;#PQVG9QYP0;#Q2QU92U99;#R80QRP0G;#2C9CU829Q;#LPVPRQJJ,Absolotl Cinema;candy ˚☽˚.⋆;Zecqual;squeezy?;Kk_天;2026|1+1=2,SPIKE,1,100.0%,brawlBall,Triple Dribble,10/08/2026 23:59:35,#2C9CU829Q,Kk_天,PFZ,PFZ,tournament
20260811T025935_Triple Dribble_#Y0UU08028_#PQVG9QYP0_#Q2QU92U99_#R80QRP0G_#2C9CU829Q_#LPVPRQJJ_MORTIS_STU_MAX_RUFFS_SPIKE_LUMI,NA,#Y0UU08028;#PQVG9QYP0;#Q2QU92U99;#R80QRP0G;#2C9CU829Q;#LPVPRQJJ,Absolotl Cinema;candy ˚☽˚.⋆;Zecqual;squeezy?;Kk_天;2026|1+1=2,LUMI,1,100.0%,brawlBall,Triple Dribble,10/08/2026 23:59:35,#LPVPRQJJ,2026|1+1=2,PFZ,PFZ,tournament
20260811T025708_Triple Dribble_#Y0UU08028_#PQVG9QYP0_#Q2QU92U99_#R80QRP0G_#2C9CU829Q_#LPVPRQJJ_MORTIS_STU_MAX_RUFFS_SPIKE_LUMI,NA,#Y0UU08028;#PQVG9QYP0;#Q2QU92U99;#R80QRP0G;#2C9CU829Q;#LPVPRQJJ,Absolotl Cinema;candy ˚☽˚.⋆;Zecqual;squeezy?;Kk_天;2026|1+1=2,MORTIS,0,0.0%,brawlBall,Triple Dribble,10/08/2026 23:57:08,#Y0UU08028,Absolotl Cinema,OPONENTE_T0,DESCONHECIDO T0,tournament
20260811T025708_Triple Dribble_#Y0UU08028_#PQVG9QYP0_#Q2QU92U99_#R80QRP0G_#2C9CU829Q_#LPVPRQJJ_MORTIS_STU_MAX_RUFFS_SPIKE_LUMI,NA,#Y0UU08028;#PQVG9QYP0;#Q2QU92U99;#R80QRP0G;#2C9CU829Q;#LPVPRQJJ,Absolotl Cinema;candy ˚☽˚.⋆;Zecqual;squeezy?;Kk_天;2026|1+1=2,STU,0,0.0%,brawlBall,Triple Dribble,10/08/2026 23:57:08,#PQVG9QYP0,candy ˚☽˚.⋆,OPONENTE_T0,DESCONHECIDO T0,tournament
20260811T025708_Triple Dribble_#Y0UU08028_#PQVG9QYP0_#Q2QU92U99_#R80QRP0G_#2C9CU829Q_#LPVPRQJJ_MORTIS_STU_MAX_RUFFS_SPIKE_LUMI,NA,#Y0UU08028;#PQVG9QYP0;#Q2QU92U99;#R80QRP0G;#2C9CU829Q;#LPVPRQJJ,Absolotl Cinema;candy ˚☽˚.⋆;Zecqual;squeezy?;Kk_天;2026|1+1=2,MAX,0,0.0%,brawlBall,Triple Dribble,10/08/2026 23:57:08,#Q2QU92U99,Zecqual,OPONENTE_T0,DESCONHECIDO T0,tournament
