id_partida,regiao,id_players,name_players,pick,win,win_rate,modo,mapa,data_adicao																
None_Hard Rock Mine_#UPCLLQQU_#88LLQGP0Q_#89UUQLJCC_#YG2L8QQ2G_#22PQP9R90_#JPLYQ2LG9_EDGAR_COLETTE_DAMIAN_SQUEAK_MINA_OTIS,EA,#UPCLLQQU	#88LLQGP0Q	#89UUQLJCC	#YG2L8QQ2G	#22PQP9R90	#JPLYQ2LG9,ZETA|Sitetampo	ADRENA	FZ|Toridesu	ð—žð“®ðšŸðŸª½	â™§Kyxâ™¤	BBC | Susmas,OTIS,0,0.0%,gemGrab,Hard Rock Mine,15/05/2026 07:23:08						
None_Double Swoosh_#YGQYGCR_#GYCYCLRJL_#PLLRJC2V_#2V9P902P99_#2V9P9Q82YJ_#2V9P982088_OTIS_SURGE_RUFFS_MEEPLE_MOE_PENNY,SA,#YGQYGCR	#GYCYCLRJL	#PLLRJC2V	#2V9P902P99	#2V9P9Q82YJ	#2V9P982088,BH|Portox	BH|Prozy	BH|Wesley	AXR|Nagi	AXR|David	AXR|Galaxy,OTIS,1,100.0%,gemGrab,Double Swoosh,15/05/2026 09:21:44						
None_Double Swoosh_#YGQYGCR_#GYCYCLRJL_#PLLRJC2V_#2V9P902P99_#2V9P9Q82YJ_#2V9P982088_OTIS_SURGE_RUFFS_MEEPLE_MOE_PENNY,SA,#YGQYGCR	#GYCYCLRJL	#PLLRJC2V	#2V9P902P99	#2V9P9Q82YJ	#2V9P982088,BH|Portox	BH|Prozy	BH|Wesley	AXR|Nagi	AXR|David	AXR|Galaxy,SURGE,1,100.0%,gemGrab,Double Swoosh,15/05/2026 09:21:44						
None_Double Swoosh_#YGQYGCR_#GYCYCLRJL_#PLLRJC2V_#2V9P902P99_#2V9P9Q82YJ_#2V9P982088_OTIS_SURGE_RUFFS_MEEPLE_MOE_PENNY,SA,#YGQYGCR	#GYCYCLRJL	#PLLRJC2V	#2V9P902P99	#2V9P9Q82YJ	#2V9P982088,BH|Portox	BH|Prozy	BH|Wesley	AXR|Nagi	AXR|David	AXR|Galaxy,RUFFS,1,100.0%,gemGrab,Double Swoosh,15/05/2026 09:21:44						
None_Double Swoosh_#YGQYGCR_#GYCYCLRJL_#PLLRJC2V_#2V9P902P99_#2V9P9Q82YJ_#2V9P982088_OTIS_SURGE_RUFFS_MEEPLE_MOE_PENNY,SA,#YGQYGCR	#GYCYCLRJL	#PLLRJC2V	#2V9P902P99	#2V9P9Q82YJ	#2V9P982088,BH|Portox	BH|Prozy	BH|Wesley	AXR|Nagi	AXR|David	AXR|Galaxy,MEEPLE,0,0.0%,gemGrab,Double Swoosh,15/05/2026 09:21:44						
None_Double Swoosh_#YGQYGCR_#GYCYCLRJL_#PLLRJC2V_#2V9P902P99_#2V9P9Q82YJ_#2V9P982088_OTIS_SURGE_RUFFS_MEEPLE_MOE_PENNY,SA,#YGQYGCR	#GYCYCLRJL	#PLLRJC2V	#2V9P902P99	#2V9P9Q82YJ	#2V9P982088,BH|Portox	BH|Prozy	BH|Wesley	AXR|Nagi	AXR|David	AXR|Galaxy,MOE,0,0.0%,gemGrab,Double Swoosh,15/05/2026 09:21:44						
None_Double Swoosh_#YGQYGCR_#GYCYCLRJL_#PLLRJC2V_#2V9P902P99_#2V9P9Q82YJ_#2V9P982088_OTIS_SURGE_RUFFS_MEEPLE_MOE_PENNY,SA,#YGQYGCR	#GYCYCLRJL	#PLLRJC2V	#2V9P902P99	#2V9P9Q82YJ	#2V9P982088,BH|Portox	BH|Prozy	BH|Wesley	AXR|Nagi	AXR|David	AXR|Galaxy,PENNY,0,0.0%,gemGrab,Double Swoosh,15/05/2026 09:21:44						
None_Shooting Star_#YGQYGCR_#PLLRJC2V_#GYCYCLRJL_#2V9P902P99_#2V9P9Q82YJ_#2V9P982088_LEON_RUFFS_PIPER_GENE_JAE-YONG_CROW,SA,#YGQYGCR	#PLLRJC2V	#GYCYCLRJL	#2V9P902P99	#2V9P9Q82YJ	#2V9P982088,BH|Portox	BH|Wesley	BH|Prozy	AXR|Nagi	AXR|David	AXR|Galaxy,LEON,0,0.0%,bounty,Shooting Star,15/05/2026 09:21:44						
None_Shooting Star_#YGQYGCR_#PLLRJC2V_#GYCYCLRJL_#2V9P902P99_#2V9P9Q82YJ_#2V9P982088_LEON_RUFFS_PIPER_GENE_JAE-YONG_CROW,SA,#YGQYGCR	#PLLRJC2V	#GYCYCLRJL	#2V9P902P99	#2V9P9Q82YJ	#2V9P982088,BH|Portox	BH|Wesley	BH|Prozy	AXR|Nagi	AXR|David	AXR|Galaxy,RUFFS,0,0.0%,bounty,Shooting Star,15/05/2026 09:21:44						
None_Shooting Star_#YGQYGCR_#PLLRJC2V_#GYCYCLRJL_#2V9P902P99_#2V9P9Q82YJ_#2V9P982088_LEON_RUFFS_PIPER_GENE_JAE-YONG_CROW,SA,#YGQYGCR	#PLLRJC2V	#GYCYCLRJL	#2V9P902P99	#2V9P9Q82YJ	#2V9P982088,BH|Portox	BH|Wesley	BH|Prozy	AXR|Nagi	AXR|David	AXR|Galaxy,PIPER,0,0.0%,bounty,Shooting Star,15/05/2026 09:21:44						
None_Shooting Star_#YGQYGCR_#PLLRJC2V_#GYCYCLRJL_#2V9P902P99_#2V9P9Q82YJ_#2V9P982088_LEON_RUFFS_PIPER_GENE_JAE-YONG_CROW,SA,#YGQYGCR	#PLLRJC2V	#GYCYCLRJL	#2V9P902P99	#2V9P9Q82YJ	#2V9P982088,BH|Portox	BH|Wesley	BH|Prozy	AXR|Nagi	AXR|David	AXR|Galaxy,GENE,1,100.0%,bounty,Shooting Star,15/05/2026 09:21:44						
None_Shooting Star_#YGQYGCR_#PLLRJC2V_#GYCYCLRJL_#2V9P902P99_#2V9P9Q82YJ_#2V9P982088_LEON_RUFFS_PIPER_GENE_JAE-YONG_CROW,SA,#YGQYGCR	#PLLRJC2V	#GYCYCLRJL	#2V9P902P99	#2V9P9Q82YJ	#2V9P982088,BH|Portox	BH|Wesley	BH|Prozy	AXR|Nagi	AXR|David	AXR|Galaxy,JAE-YONG,1,100.0%,bounty,Shooting Star,15/05/2026 09:21:44						
None_Shooting Star_#YGQYGCR_#PLLRJC2V_#GYCYCLRJL_#2V9P902P99_#2V9P9Q82YJ_#2V9P982088_LEON_RUFFS_PIPER_GENE_JAE-YONG_CROW,SA,#YGQYGCR	#PLLRJC2V	#GYCYCLRJL	#2V9P902P99	#2V9P9Q82YJ	#2V9P982088,BH|Portox	BH|Wesley	BH|Prozy	AXR|Nagi	AXR|David	AXR|Galaxy,CROW,1,100.0%,bounty,Shooting Star,15/05/2026 09:21:44						
None_Belle's Rock_#V89Y2GP0_#YQUCCJ2_#8V92UYCJ_#YGQYGCR_#PLLRJC2V_#GYCYCLRJL_JAE-YONG_MEEPLE_BROCK_SQUEAK_PIERCE_OLLIE,EMEA/SA,#V89Y2GP0	#YQUCCJ2	#8V92UYCJ	#YGQYGCR	#PLLRJC2V	#GYCYCLRJL,HMB|BosS	HMB|Symantec	HMB|Lukii	BH|Portox	BH|Wesley	BH|Prozy,JAE-YONG,0,0.0%,knockout,Belle's Rock,15/05/2026 09:21:44						
None_Belle's Rock_#V89Y2GP0_#YQUCCJ2_#8V92UYCJ_#YGQYGCR_#PLLRJC2V_#GYCYCLRJL_JAE-YONG_MEEPLE_BROCK_SQUEAK_PIERCE_OLLIE,EMEA/SA,#V89Y2GP0	#YQUCCJ2	#8V92UYCJ	#YGQYGCR	#PLLRJC2V	#GYCYCLRJL,HMB|BosS	HMB|Symantec	HMB|Lukii	BH|Portox	BH|Wesley	BH|Prozy,MEEPLE,0,0.0%,knockout,Belle's Rock,15/05/2026 09:21:44						
None_Belle's Rock_#V89Y2GP0_#YQUCCJ2_#8V92UYCJ_#YGQYGCR_#PLLRJC2V_#GYCYCLRJL_JAE-YONG_MEEPLE_BROCK_SQUEAK_PIERCE_OLLIE,EMEA/SA,#V89Y2GP0	#YQUCCJ2	#8V92UYCJ	#YGQYGCR	#PLLRJC2V	#GYCYCLRJL,HMB|BosS	HMB|Symantec	HMB|Lukii	BH|Portox	BH|Wesley	BH|Prozy,BROCK,0,0.0%,knockout,Belle's Rock,15/05/2026 09:21:44						
None_Belle's Rock_#V89Y2GP0_#YQUCCJ2_#8V92UYCJ_#YGQYGCR_#PLLRJC2V_#GYCYCLRJL_JAE-YONG_MEEPLE_BROCK_SQUEAK_PIERCE_OLLIE,EMEA/SA,#V89Y2GP0	#YQUCCJ2	#8V92UYCJ	#YGQYGCR	#PLLRJC2V	#GYCYCLRJL,HMB|BosS	HMB|Symantec	HMB|Lukii	BH|Portox	BH|Wesley	BH|Prozy,SQUEAK,1,100.0%,knockout,Belle's Rock,15/05/2026 09:21:44						
None_Belle's Rock_#V89Y2GP0_#YQUCCJ2_#8V92UYCJ_#YGQYGCR_#PLLRJC2V_#GYCYCLRJL_JAE-YONG_MEEPLE_BROCK_SQUEAK_PIERCE_OLLIE,EMEA/SA,#V89Y2GP0	#YQUCCJ2	#8V92UYCJ	#YGQYGCR	#PLLRJC2V	#GYCYCLRJL,HMB|BosS	HMB|Symantec	HMB|Lukii	BH|Portox	BH|Wesley	BH|Prozy,PIERCE,1,100.0%,knockout,Belle's Rock,15/05/2026 09:21:44						
None_Belle's Rock_#V89Y2GP0_#YQUCCJ2_#8V92UYCJ_#YGQYGCR_#PLLRJC2V_#GYCYCLRJL_JAE-YONG_MEEPLE_BROCK_SQUEAK_PIERCE_OLLIE,EMEA/SA,#V89Y2GP0	#YQUCCJ2	#8V92UYCJ	#YGQYGCR	#PLLRJC2V	#GYCYCLRJL,HMB|BosS	HMB|Symantec	HMB|Lukii	BH|Portox	BH|Wesley	BH|Prozy,OLLIE,1,100.0%,knockout,Belle's Rock,15/05/2026 09:21:44						
None_Pinhole Punt_#V89Y2GP0_#8V92UYCJ_#YQUCCJ2_#YGQYGCR_#PLLRJC2V_#GYCYCLRJL_KENJI_SIRIUS_RUFFS_LEON_POCO_BUSTER,EMEA/SA,#V89Y2GP0	#8V92UYCJ	#YQUCCJ2	#YGQYGCR	#PLLRJC2V	#GYCYCLRJL,HMB|BosS	HMB|Lukii	HMB|Symantec	BH|Portox	BH|Wesley	BH|Prozy,KENJI,1,100.0%,brawlBall,Pinhole Punt,15/05/2026 09:21:44						
None_Pinhole Punt_#V89Y2GP0_#8V92UYCJ_#YQUCCJ2_#YGQYGCR_#PLLRJC2V_#GYCYCLRJL_KENJI_SIRIUS_RUFFS_LEON_POCO_BUSTER,EMEA/SA,#V89Y2GP0	#8V92UYCJ	#YQUCCJ2	#YGQYGCR	#PLLRJC2V	#GYCYCLRJL,HMB|BosS	HMB|Lukii	HMB|Symantec	BH|Portox	BH|Wesley	BH|Prozy,SIRIUS,1,100.0%,brawlBall,Pinhole Punt,15/05/2026 09:21:44						
None_Pinhole Punt_#V89Y2GP0_#8V92UYCJ_#YQUCCJ2_#YGQYGCR_#PLLRJC2V_#GYCYCLRJL_KENJI_SIRIUS_RUFFS_LEON_POCO_BUSTER,EMEA/SA,#V89Y2GP0	#8V92UYCJ	#YQUCCJ2	#YGQYGCR	#PLLRJC2V	#GYCYCLRJL,HMB|BosS	HMB|Lukii	HMB|Symantec	BH|Portox	BH|Wesley	BH|Prozy,RUFFS,1,100.0%,brawlBall,Pinhole Punt,15/05/2026 09:21:44						
None_Pinhole Punt_#V89Y2GP0_#8V92UYCJ_#YQUCCJ2_#YGQYGCR_#PLLRJC2V_#GYCYCLRJL_KENJI_SIRIUS_RUFFS_LEON_POCO_BUSTER,EMEA/SA,#V89Y2GP0	#8V92UYCJ	#YQUCCJ2	#YGQYGCR	#PLLRJC2V	#GYCYCLRJL,HMB|BosS	HMB|Lukii	HMB|Symantec	BH|Portox	BH|Wesley	BH|Prozy,LEON,0,0.0%,brawlBall,Pinhole Punt,15/05/2026 09:21:44						
None_Pinhole Punt_#V89Y2GP0_#8V92UYCJ_#YQUCCJ2_#YGQYGCR_#PLLRJC2V_#GYCYCLRJL_KENJI_SIRIUS_RUFFS_LEON_POCO_BUSTER,EMEA/SA,#V89Y2GP0	#8V92UYCJ	#YQUCCJ2	#YGQYGCR	#PLLRJC2V	#GYCYCLRJL,HMB|BosS	HMB|Lukii	HMB|Symantec	BH|Portox	BH|Wesley	BH|Prozy,POCO,0,0.0%,brawlBall,Pinhole Punt,15/05/2026 09:21:44						
None_Pinhole Punt_#V89Y2GP0_#8V92UYCJ_#YQUCCJ2_#YGQYGCR_#PLLRJC2V_#GYCYCLRJL_KENJI_SIRIUS_RUFFS_LEON_POCO_BUSTER,EMEA/SA,#V89Y2GP0	#8V92UYCJ	#YQUCCJ2	#YGQYGCR	#PLLRJC2V	#GYCYCLRJL,HMB|BosS	HMB|Lukii	HMB|Symantec	BH|Portox	BH|Wesley	BH|Prozy,BUSTER,0,0.0%,brawlBall,Pinhole Punt,15/05/2026 09:21:44						
None_Hot Potato_#V89Y2GP0_#8V92UYCJ_#YQUCCJ2_#PLLRJC2V_#GYCYCLRJL_#YGQYGCR_CARL_CHESTER_LILY_COLT_EDGAR_MELODIE,EMEA/SA,#V89Y2GP0	#8V92UYCJ	#YQUCCJ2	#PLLRJC2V	#GYCYCLRJL	#YGQYGCR,HMB|BosS	HMB|Lukii	HMB|Symantec	BH|Wesley	BH|Prozy	BH|Portox,CARL,0,0.0%,heist,Hot Potato,15/05/2026 09:21:44						
None_Hot Potato_#V89Y2GP0_#8V92UYCJ_#YQUCCJ2_#PLLRJC2V_#GYCYCLRJL_#YGQYGCR_CARL_CHESTER_LILY_COLT_EDGAR_MELODIE,EMEA/SA,#V89Y2GP0	#8V92UYCJ	#YQUCCJ2	#PLLRJC2V	#GYCYCLRJL	#YGQYGCR,HMB|BosS	HMB|Lukii	HMB|Symantec	BH|Wesley	BH|Prozy	BH|Portox,CHESTER,0,0.0%,heist,Hot Potato,15/05/2026 09:21:44						
None_Hot Potato_#V89Y2GP0_#8V92UYCJ_#YQUCCJ2_#PLLRJC2V_#GYCYCLRJL_#YGQYGCR_CARL_CHESTER_LILY_COLT_EDGAR_MELODIE,EMEA/SA,#V89Y2GP0	#8V92UYCJ	#YQUCCJ2	#PLLRJC2V	#GYCYCLRJL	#YGQYGCR,HMB|BosS	HMB|Lukii	HMB|Symantec	BH|Wesley	BH|Prozy	BH|Portox,LILY,0,0.0%,heist,Hot Potato,15/05/2026 09:21:44						
None_Hot Potato_#V89Y2GP0_#8V92UYCJ_#YQUCCJ2_#PLLRJC2V_#GYCYCLRJL_#YGQYGCR_CARL_CHESTER_LILY_COLT_EDGAR_MELODIE,EMEA/SA,#V89Y2GP0	#8V92UYCJ	#YQUCCJ2	#PLLRJC2V	#GYCYCLRJL	#YGQYGCR,HMB|BosS	HMB|Lukii	HMB|Symantec	BH|Wesley	BH|Prozy	BH|Portox,COLT,1,100.0%,heist,Hot Potato,15/05/2026 09:21:44						
None_Hot Potato_#V89Y2GP0_#8V92UYCJ_#YQUCCJ2_#PLLRJC2V_#GYCYCLRJL_#YGQYGCR_CARL_CHESTER_LILY_COLT_EDGAR_MELODIE,EMEA/SA,#V89Y2GP0	#8V92UYCJ	#YQUCCJ2	#PLLRJC2V	#GYCYCLRJL	#YGQYGCR,HMB|BosS	HMB|Lukii	HMB|Symantec	BH|Wesley	BH|Prozy	BH|Portox,EDGAR,1,100.0%,heist,Hot Potato,15/05/2026 09:21:44						
None_Hot Potato_#V89Y2GP0_#8V92UYCJ_#YQUCCJ2_#PLLRJC2V_#GYCYCLRJL_#YGQYGCR_CARL_CHESTER_LILY_COLT_EDGAR_MELODIE,EMEA/SA,#V89Y2GP0	#8V92UYCJ	#YQUCCJ2	#PLLRJC2V	#GYCYCLRJL	#YGQYGCR,HMB|BosS	HMB|Lukii	HMB|Symantec	BH|Wesley	BH|Prozy	BH|Portox,MELODIE,1,100.0%,heist,Hot Potato,15/05/2026 09:21:44						
None_Dueling Beetles_#8V92UYCJ_#YQUCCJ2_#V89Y2GP0_#YGQYGCR_#PLLRJC2V_#GYCYCLRJL_PIERCE_CHESTER_RUFFS_KENJI_BO_SIRIUS,EMEA/SA,#8V92UYCJ	#YQUCCJ2	#V89Y2GP0	#YGQYGCR	#PLLRJC2V	#GYCYCLRJL,HMB|Lukii	HMB|Symantec	HMB|BosS	BH|Portox	BH|Wesley	BH|Prozy,PIERCE,0,0.0%,hotZone,Dueling Beetles,15/05/2026 09:21:44						
None_Dueling Beetles_#8V92UYCJ_#YQUCCJ2_#V89Y2GP0_#YGQYGCR_#PLLRJC2V_#GYCYCLRJL_PIERCE_CHESTER_RUFFS_KENJI_BO_SIRIUS,EMEA/SA,#8V92UYCJ	#YQUCCJ2	#V89Y2GP0	#YGQYGCR	#PLLRJC2V	#GYCYCLRJL,HMB|Lukii	HMB|Symantec	HMB|BosS	BH|Portox	BH|Wesley	BH|Prozy,CHESTER,0,0.0%,hotZone,Dueling Beetles,15/05/2026 09:21:44						
None_Dueling Beetles_#8V92UYCJ_#YQUCCJ2_#V89Y2GP0_#YGQYGCR_#PLLRJC2V_#GYCYCLRJL_PIERCE_CHESTER_RUFFS_KENJI_BO_SIRIUS,EMEA/SA,#8V92UYCJ	#YQUCCJ2	#V89Y2GP0	#YGQYGCR	#PLLRJC2V	#GYCYCLRJL,HMB|Lukii	HMB|Symantec	HMB|BosS	BH|Portox	BH|Wesley	BH|Prozy,RUFFS,0,0.0%,hotZone,Dueling Beetles,15/05/2026 09:21:44						
None_Dueling Beetles_#8V92UYCJ_#YQUCCJ2_#V89Y2GP0_#YGQYGCR_#PLLRJC2V_#GYCYCLRJL_PIERCE_CHESTER_RUFFS_KENJI_BO_SIRIUS,EMEA/SA,#8V92UYCJ	#YQUCCJ2	#V89Y2GP0	#YGQYGCR	#PLLRJC2V	#GYCYCLRJL,HMB|Lukii	HMB|Symantec	HMB|BosS	BH|Portox	BH|Wesley	BH|Prozy,KENJI,1,100.0%,hotZone,Dueling Beetles,15/05/2026 09:21:44						
None_Dueling Beetles_#8V92UYCJ_#YQUCCJ2_#V89Y2GP0_#YGQYGCR_#PLLRJC2V_#GYCYCLRJL_PIERCE_CHESTER_RUFFS_KENJI_BO_SIRIUS,EMEA/SA,#8V92UYCJ	#YQUCCJ2	#V89Y2GP0	#YGQYGCR	#PLLRJC2V	#GYCYCLRJL,HMB|Lukii	HMB|Symantec	HMB|BosS	BH|Portox	BH|Wesley	BH|Prozy,BO,1,100.0%,hotZone,Dueling Beetles,15/05/2026 09:21:44						
None_Dueling Beetles_#8V92UYCJ_#YQUCCJ2_#V89Y2GP0_#YGQYGCR_#PLLRJC2V_#GYCYCLRJL_PIERCE_CHESTER_RUFFS_KENJI_BO_SIRIUS,EMEA/SA,#8V92UYCJ	#YQUCCJ2	#V89Y2GP0	#YGQYGCR	#PLLRJC2V	#GYCYCLRJL,HMB|Lukii	HMB|Symantec	HMB|BosS	BH|Portox	BH|Wesley	BH|Prozy,SIRIUS,1,100.0%,hotZone,Dueling Beetles,15/05/2026 09:21:44						
None_Open Business_#2U9P2YJRYP_#8CQURRJJY_#2RVV0RPLL_#YGQYGCR_#PLLRJC2V_#GYCYCLRJL_EMZ_SHADE_LEON_KENJI_SIRIUS_STU,SA,#2U9P2YJRYP	#8CQURRJJY	#2RVV0RPLL	#YGQYGCR	#PLLRJC2V	#GYCYCLRJL,RNTX|Super Walk	RNTX|Sergeant	RNTX|Hiroshii	BH|Portox	BH|Wesley	BH|Prozy,EMZ,0,0.0%,hotZone,Open Business,15/05/2026 09:21:44						
None_Open Business_#2U9P2YJRYP_#8CQURRJJY_#2RVV0RPLL_#YGQYGCR_#PLLRJC2V_#GYCYCLRJL_EMZ_SHADE_LEON_KENJI_SIRIUS_STU,SA,#2U9P2YJRYP	#8CQURRJJY	#2RVV0RPLL	#YGQYGCR	#PLLRJC2V	#GYCYCLRJL,RNTX|Super Walk	RNTX|Sergeant	RNTX|Hiroshii	BH|Portox	BH|Wesley	BH|Prozy,SHADE,0,0.0%,hotZone,Open Business,15/05/2026 09:21:44						
None_Open Business_#2U9P2YJRYP_#8CQURRJJY_#2RVV0RPLL_#YGQYGCR_#PLLRJC2V_#GYCYCLRJL_EMZ_SHADE_LEON_KENJI_SIRIUS_STU,SA,#2U9P2YJRYP	#8CQURRJJY	#2RVV0RPLL	#YGQYGCR	#PLLRJC2V	#GYCYCLRJL,RNTX|Super Walk	RNTX|Sergeant	RNTX|Hiroshii	BH|Portox	BH|Wesley	BH|Prozy,LEON,0,0.0%,hotZone,Open Business,15/05/2026 09:21:44						
None_Open Business_#2U9P2YJRYP_#8CQURRJJY_#2RVV0RPLL_#YGQYGCR_#PLLRJC2V_#GYCYCLRJL_EMZ_SHADE_LEON_KENJI_SIRIUS_STU,SA,#2U9P2YJRYP	#8CQURRJJY	#2RVV0RPLL	#YGQYGCR	#PLLRJC2V	#GYCYCLRJL,RNTX|Super Walk	RNTX|Sergeant	RNTX|Hiroshii	BH|Portox	BH|Wesley	BH|Prozy,KENJI,1,100.0%,hotZone,Open Business,15/05/2026 09:21:44						
None_Open Business_#2U9P2YJRYP_#8CQURRJJY_#2RVV0RPLL_#YGQYGCR_#PLLRJC2V_#GYCYCLRJL_EMZ_SHADE_LEON_KENJI_SIRIUS_STU,SA,#2U9P2YJRYP	#8CQURRJJY	#2RVV0RPLL	#YGQYGCR	#PLLRJC2V	#GYCYCLRJL,RNTX|Super Walk	RNTX|Sergeant	RNTX|Hiroshii	BH|Portox	BH|Wesley	BH|Prozy,SIRIUS,1,100.0%,hotZone,Open Business,15/05/2026 09:21:44						
None_Open Business_#2U9P2YJRYP_#8CQURRJJY_#2RVV0RPLL_#YGQYGCR_#PLLRJC2V_#GYCYCLRJL_EMZ_SHADE_LEON_KENJI_SIRIUS_STU,SA,#2U9P2YJRYP	#8CQURRJJY	#2RVV0RPLL	#YGQYGCR	#PLLRJC2V	#GYCYCLRJL,RNTX|Super Walk	RNTX|Sergeant	RNTX|Hiroshii	BH|Portox	BH|Wesley	BH|Prozy,STU,1,100.0%,hotZone,Open Business,15/05/2026 09:21:44						
None_Goldarm Gulch_#2U9P2YJRYP_#8CQURRJJY_#2RVV0RPLL_#YGQYGCR_#PLLRJC2V_#GYCYCLRJL_LEON_BELLE_TICK_ANGELO_NAJIA_COLETTE,SA,#2U9P2YJRYP	#8CQURRJJY	#2RVV0RPLL	#YGQYGCR	#PLLRJC2V	#GYCYCLRJL,RNTX|Super Walk	RNTX|Sergeant	RNTX|Hiroshii	BH|Portox	BH|Wesley	BH|Prozy,LEON,0,0.0%,knockout,Goldarm Gulch,15/05/2026 09:21:44						
None_Goldarm Gulch_#2U9P2YJRYP_#8CQURRJJY_#2RVV0RPLL_#YGQYGCR_#PLLRJC2V_#GYCYCLRJL_LEON_BELLE_TICK_ANGELO_NAJIA_COLETTE,SA,#2U9P2YJRYP	#8CQURRJJY	#2RVV0RPLL	#YGQYGCR	#PLLRJC2V	#GYCYCLRJL,RNTX|Super Walk	RNTX|Sergeant	RNTX|Hiroshii	BH|Portox	BH|Wesley	BH|Prozy,BELLE,0,0.0%,knockout,Goldarm Gulch,15/05/2026 09:21:44						
None_Goldarm Gulch_#2U9P2YJRYP_#8CQURRJJY_#2RVV0RPLL_#YGQYGCR_#PLLRJC2V_#GYCYCLRJL_LEON_BELLE_TICK_ANGELO_NAJIA_COLETTE,SA,#2U9P2YJRYP	#8CQURRJJY	#2RVV0RPLL	#YGQYGCR	#PLLRJC2V	#GYCYCLRJL,RNTX|Super Walk	RNTX|Sergeant	RNTX|Hiroshii	BH|Portox	BH|Wesley	BH|Prozy,TICK,0,0.0%,knockout,Goldarm Gulch,15/05/2026 09:21:44						
None_Goldarm Gulch_#2U9P2YJRYP_#8CQURRJJY_#2RVV0RPLL_#YGQYGCR_#PLLRJC2V_#GYCYCLRJL_LEON_BELLE_TICK_ANGELO_NAJIA_COLETTE,SA,#2U9P2YJRYP	#8CQURRJJY	#2RVV0RPLL	#YGQYGCR	#PLLRJC2V	#GYCYCLRJL,RNTX|Super Walk	RNTX|Sergeant	RNTX|Hiroshii	BH|Portox	BH|Wesley	BH|Prozy,ANGELO,1,100.0%,knockout,Goldarm Gulch,15/05/2026 09:21:44						
None_Goldarm Gulch_#2U9P2YJRYP_#8CQURRJJY_#2RVV0RPLL_#YGQYGCR_#PLLRJC2V_#GYCYCLRJL_LEON_BELLE_TICK_ANGELO_NAJIA_COLETTE,SA,#2U9P2YJRYP	#8CQURRJJY	#2RVV0RPLL	#YGQYGCR	#PLLRJC2V	#GYCYCLRJL,RNTX|Super Walk	RNTX|Sergeant	RNTX|Hiroshii	BH|Portox	BH|Wesley	BH|Prozy,NAJIA,1,100.0%,knockout,Goldarm Gulch,15/05/2026 09:21:44						
None_Goldarm Gulch_#2U9P2YJRYP_#8CQURRJJY_#2RVV0RPLL_#YGQYGCR_#PLLRJC2V_#GYCYCLRJL_LEON_BELLE_TICK_ANGELO_NAJIA_COLETTE,SA,#2U9P2YJRYP	#8CQURRJJY	#2RVV0RPLL	#YGQYGCR	#PLLRJC2V	#GYCYCLRJL,RNTX|Super Walk	RNTX|Sergeant	RNTX|Hiroshii	BH|Portox	BH|Wesley	BH|Prozy,COLETTE,1,100.0%,knockout,Goldarm Gulch,15/05/2026 09:21:44						
None_Goldarm Gulch_#2U9P2YJRYP_#8CQURRJJY_#2RVV0RPLL_#YGQYGCR_#PLLRJC2V_#GYCYCLRJL_NAJIA_SHELLY_PEARL_DOUG_PIERCE_GRAY,SA,#2U9P2YJRYP	#8CQURRJJY	#2RVV0RPLL	#YGQYGCR	#PLLRJC2V	#GYCYCLRJL,RNTX|Super Walk	RNTX|Sergeant	RNTX|Hiroshii	BH|Portox	BH|Wesley	BH|Prozy,NAJIA,0,0.0%,knockout,Goldarm Gulch,15/05/2026 09:21:44						
None_Goldarm Gulch_#2U9P2YJRYP_#8CQURRJJY_#2RVV0RPLL_#YGQYGCR_#PLLRJC2V_#GYCYCLRJL_NAJIA_SHELLY_PEARL_DOUG_PIERCE_GRAY,SA,#2U9P2YJRYP	#8CQURRJJY	#2RVV0RPLL	#YGQYGCR	#PLLRJC2V	#GYCYCLRJL,RNTX|Super Walk	RNTX|Sergeant	RNTX|Hiroshii	BH|Portox	BH|Wesley	BH|Prozy,SHELLY,0,0.0%,knockout,Goldarm Gulch,15/05/2026 09:21:44						
None_Goldarm Gulch_#2U9P2YJRYP_#8CQURRJJY_#2RVV0RPLL_#YGQYGCR_#PLLRJC2V_#GYCYCLRJL_NAJIA_SHELLY_PEARL_DOUG_PIERCE_GRAY,SA,#2U9P2YJRYP	#8CQURRJJY	#2RVV0RPLL	#YGQYGCR	#PLLRJC2V	#GYCYCLRJL,RNTX|Super Walk	RNTX|Sergeant	RNTX|Hiroshii	BH|Portox	BH|Wesley	BH|Prozy,PEARL,0,0.0%,knockout,Goldarm Gulch,15/05/2026 09:21:44						
None_Goldarm Gulch_#2U9P2YJRYP_#8CQURRJJY_#2RVV0RPLL_#YGQYGCR_#PLLRJC2V_#GYCYCLRJL_NAJIA_SHELLY_PEARL_DOUG_PIERCE_GRAY,SA,#2U9P2YJRYP	#8CQURRJJY	#2RVV0RPLL	#YGQYGCR	#PLLRJC2V	#GYCYCLRJL,RNTX|Super Walk	RNTX|Sergeant	RNTX|Hiroshii	BH|Portox	BH|Wesley	BH|Prozy,DOUG,1,100.0%,knockout,Goldarm Gulch,15/05/2026 09:21:44						
